estrategia,mes_absoluto,anio,mes_calendario,fecha,ocupacion_asumida,ingreso_bruto,gastos,ingreso_neto,ingreso_neto_acumulado,balance_acumulado,roi_acumulado
1. Residencial anual,126,11,2,2037-02-01,0.95,912.0,212.92933958333333,699.0706604166667,88082.9032125,-176041.59678750002,0.37017399963227565
2. Estudiantil x habitacion,126,11,2,2037-02-01,0.95,833.625,207.83496458333332,625.7900354166667,68183.5319625,-195940.9680375,0.28654562707501574
3. Turistico (Airbnb/Booking),126,11,2,2037-02-01,0.5499999999999999,2429.4159999999997,1138.5916595833332,1290.8243404166667,180421.9768925,-83702.52310749999,0.7582348261924775
4. Mixto (curso+verano),126,11,2,2037-02-01,0.95,833.625,207.83496458333332,625.7900354166667,97648.68055380194,-166475.81944619806,0.4103747869460052
1. Residencial anual,127,11,3,2037-03-01,0.95,912.0,212.92933958333333,699.0706604166667,88781.97387291667,-175342.52612708334,0.37311188851824617
2. Estudiantil x habitacion,127,11,3,2037-03-01,0.95,833.625,207.83496458333332,625.7900354166667,68809.32199791668,-195315.17800208332,0.28917554947643065
3. Turistico (Airbnb/Booking),127,11,3,2037-03-01,0.5566987298107781,2459.005093421784,1149.1262321353106,1309.8788612864735,181731.85575378648,-82392.64424621352,0.7637396753678777
4. Mixto (curso+verano),127,11,3,2037-03-01,0.95,833.625,207.83496458333332,625.7900354166667,98274.4705892186,-165850.0294107814,0.41300470934742006
1. Residencial anual,128,11,4,2037-04-01,0.95,912.0,212.92933958333333,699.0706604166667,89481.04453333333,-174643.45546666667,0.3760497774042166
2. Estudiantil x habitacion,128,11,4,2037-04-01,0.95,833.625,207.83496458333332,625.7900354166667,69435.11203333334,-194689.38796666666,0.2918054718778455
3. Turistico (Airbnb/Booking),128,11,4,2037-04-01,0.575,2539.8439999999996,1177.9072195833332,1361.9367804166666,183093.79253420315,-81030.70746579685,0.7694633012574202
4. Mixto (curso+verano),128,11,4,2037-04-01,0.95,833.625,207.83496458333332,625.7900354166667,98900.26062463527,-165224.23937536473,0.4156346317488349
1. Residencial anual,129,11,5,2037-05-01,0.95,912.0,212.92933958333333,699.0706604166667,90180.11519375,-173944.38480625,0.378987666290187
2. Estudiantil x habitacion,129,11,5,2037-05-01,0.95,833.625,207.83496458333332,625.7900354166667,70060.90206875,-194063.59793125,0.29443539427926035
3. Turistico (Airbnb/Booking),129,11,5,2037-05-01,0.6,2650.272,1217.2227795833332,1433.049220416667,184526.84175461982,-79597.65824538018,0.7754857816962379
4. Mixto (curso+verano),129,11,5,2037-05-01,0.95,833.625,207.83496458333332,625.7900354166667,99526.05066005193,-164598.44933994807,0.41826455415024977
1. Residencial anual,130,11,6,2037-06-01,0.95,912.0,212.92933958333333,699.0706604166667,90879.18585416667,-173245.3141458333,0.3819255551761575
2. Estudiantil x habitacion,130,11,6,2037-06-01,0.95,833.625,207.83496458333332,625.7900354166667,70686.69210416666,-193437.80789583334,0.2970653166806752
3. Turistico (Airbnb/Booking),130,11,6,2037-06-01,0.625,2760.7,1256.5383395833335,1504.1616604166666,186031.00341503648,-78093.49658496352,0.7818071166843307
4. Mixto (curso+verano),130,11,6,2037-06-01,0.95,833.625,207.83496458333332,625.7900354166667,100151.8406954686,-163972.6593045314,0.4208944765516647
1. Residencial anual,131,11,7,2037-07-01,0.95,912.0,212.92933958333333,699.0706604166667,91578.25651458334,-172546.24348541666,0.3848634440621279
2. Estudiantil x habitacion,131,11,7,2037-07-01,0.3,263.25,170.76058958333334,92.48941041666667,70779.18151458334,-193345.31848541665,0.2974540093069272
3. Turistico (Airbnb/Booking),131,11,7,2037-07-01,0.6433012701892219,2841.5389065782156,1285.3193270313561,1556.2195795468597,187587.22299458334,-76537.27700541666,0.7883472283865658
4. Mixto (curso+verano),131,11,7,2037-07-01,0.6433012701892219,2841.5389065782156,1285.3193270313561,1556.2195795468597,101708.06027501546,-162416.43972498452,0.42743458825389985
1. Residencial anual,132,11,8,2037-08-01,0.95,912.0,212.92933958333333,699.0706604166667,92277.327175,-171847.17282500002,0.3878013329480983
2. Estudiantil x habitacion,132,11,8,2037-08-01,0.3,263.25,170.76058958333334,92.48941041666667,70871.670925,-193252.82907500002,0.29784270193317924
3. Turistico (Airbnb/Booking),132,11,8,2037-08-01,0.65,2871.128,1295.8538995833335,1575.274100416667,189162.497095,-74962.002905,0.7949674179239336
4. Mixto (curso+verano),132,11,8,2037-08-01,0.65,2871.128,1295.8538995833335,1575.274100416667,103283.33437543212,-160841.1656245679,0.4340547777912676
1. Residencial anual,133,12,9,2037-09-01,0.95,912.0,212.92933958333333,699.0706604166667,92976.39783541666,-171148.10216458334,0.3907392218340688
2. Estudiantil x habitacion,133,12,9,2037-09-01,0.95,833.625,207.83496458333332,625.7900354166667,71497.46096041666,-192627.03903958335,0.3004726243345941
3. Turistico (Airbnb/Booking),133,12,9,2037-09-01,0.6433012701892219,2841.5389065782156,1285.3193270313561,1556.2195795468597,190718.71667454686,-73405.78332545314,0.8015075296261688
4. Mixto (curso+verano),133,12,9,2037-09-01,0.95,833.625,207.83496458333332,625.7900354166667,103909.12441084879,-160215.37558915123,0.43668470019268246
1. Residencial anual,134,12,10,2037-10-01,0.95,912.0,212.92933958333333,699.0706604166667,93675.46849583334,-170449.03150416666,0.39367711072003925
2. Estudiantil x habitacion,134,12,10,2037-10-01,0.95,833.625,207.83496458333332,625.7900354166667,72123.25099583334,-192001.24900416666,0.303102546736009
3. Turistico (Airbnb/Booking),134,12,10,2037-10-01,0.625,2760.7,1256.5383395833335,1504.1616604166666,192222.87833496352,-71901.62166503648,0.8078288646142615
4. Mixto (curso+verano),134,12,10,2037-10-01,0.95,833.625,207.83496458333332,625.7900354166667,104534.91444626547,-159589.58555373453,0.43931462259409737
1. Residencial anual,135,12,11,2037-11-01,0.95,912.0,212.92933958333333,699.0706604166667,94374.53915625,-169749.96084374998,0.39661499960600965
2. Estudiantil x habitacion,135,12,11,2037-11-01,0.95,833.625,207.83496458333332,625.7900354166667,72749.04103125,-191375.45896875,0.30573246913742386
3. Turistico (Airbnb/Booking),135,12,11,2037-11-01,0.6,2650.272,1217.2227795833332,1433.049220416667,193655.92755538019,-70468.57244461981,0.8138513450530792
4. Mixto (curso+verano),135,12,11,2037-11-01,0.95,833.625,207.83496458333332,625.7900354166667,105160.70448168213,-158963.79551831787,0.4419445449955122
1. Residencial anual,136,12,12,2037-12-01,0.95,912.0,212.92933958333333,699.0706604166667,95073.60981666666,-169050.89018333334,0.3995528884919801
2. Estudiantil x habitacion,136,12,12,2037-12-01,0.95,833.625,207.83496458333332,625.7900354166667,73374.83106666667,-190749.66893333333,0.3083623915388387
3. Turistico (Airbnb/Booking),136,12,12,2037-12-01,0.575,2539.8439999999996,1177.9072195833332,1361.9367804166666,195017.86433579685,-69106.63566420315,0.8195749709426218
4. Mixto (curso+verano),136,12,12,2037-12-01,0.95,833.625,207.83496458333332,625.7900354166667,105786.49451709879,-158338.0054829012,0.4445744673969271
1. Residencial anual,137,12,1,2038-01-01,0.95,912.0,212.92933958333333,699.0706604166667,95772.68047708334,-168351.81952291666,0.4024907773779506
2. Estudiantil x habitacion,137,12,1,2038-01-01,0.95,833.625,207.83496458333332,625.7900354166667,74000.62110208333,-190123.87889791667,0.31099231394025356
3. Turistico (Airbnb/Booking),137,12,1,2038-01-01,0.5566987298107781,2459.005093421784,1149.1262321353106,1309.8788612864735,196327.74319708333,-67796.75680291667,0.825079820118022
4. Mixto (curso+verano),137,12,1,2038-01-01,0.95,833.625,207.83496458333332,625.7900354166667,106412.28455251546,-157712.21544748454,0.44720438979834193
1. Residencial anual,138,12,2,2038-02-01,0.95,912.0,212.92933958333333,699.0706604166667,96471.7511375,-167652.7488625,0.405428666263921
2. Estudiantil x habitacion,138,12,2,2038-02-01,0.95,833.625,207.83496458333332,625.7900354166667,74626.4111375,-189498.08886249998,0.31362223634166847
3. Turistico (Airbnb/Booking),138,12,2,2038-02-01,0.5499999999999999,2429.4159999999997,1138.5916595833332,1290.8243404166667,197618.5675375,-66505.9324625,0.8305045914582896
4. Mixto (curso+verano),138,12,2,2038-02-01,0.95,833.625,207.83496458333332,625.7900354166667,107038.07458793213,-157086.42541206785,0.44983431219975684
1. Residencial anual,139,12,3,2038-03-01,0.95,912.0,212.92933958333333,699.0706604166667,97170.82179791667,-166953.67820208333,0.40836655514989145
2. Estudiantil x habitacion,139,12,3,2038-03-01,0.95,833.625,207.83496458333332,625.7900354166667,75252.20117291667,-188872.29882708332,0.31625215874308327
3. Turistico (Airbnb/Booking),139,12,3,2038-03-01,0.5566987298107781,2459.005093421784,1149.1262321353106,1309.8788612864735,198928.44639878647,-65196.05360121353,0.8360094406336898
4. Mixto (curso+verano),139,12,3,2038-03-01,0.95,833.625,207.83496458333332,625.7900354166667,107663.8646233488,-156460.6353766512,0.45246423460117163
1. Residencial anual,140,12,4,2038-04-01,0.95,912.0,212.92933958333333,699.0706604166667,97869.89245833333,-166254.60754166666,0.41130444403586186
2. Estudiantil x habitacion,140,12,4,2038-04-01,0.95,833.625,207.83496458333332,625.7900354166667,75877.99120833333,-188246.50879166665,0.3188820811444981
3. Turistico (Airbnb/Booking),140,12,4,2038-04-01,0.575,2539.8439999999996,1177.9072195833332,1361.9367804166666,200290.38317920314,-63834.11682079686,0.8417330665232323
4. Mixto (curso+verano),140,12,4,2038-04-01,0.95,833.625,207.83496458333332,625.7900354166667,108289.65465876546,-155834.84534123453,0.4550941570025865
1. Residencial anual,141,12,5,2038-05-01,0.95,912.0,212.92933958333333,699.0706604166667,98568.96311875,-165555.53688124998,0.4142423329218323
2. Estudiantil x habitacion,141,12,5,2038-05-01,0.95,833.625,207.83496458333332,625.7900354166667,76503.78124375,-187620.71875625,0.32151200354591297
3. Turistico (Airbnb/Booking),141,12,5,2038-05-01,0.6,2650.272,1217.2227795833332,1433.049220416667,201723.4323996198,-62401.06760038019,0.84775554696205
4. Mixto (curso+verano),141,12,5,2038-05-01,0.95,833.625,207.83496458333332,625.7900354166667,108915.44469418212,-155209.05530581786,0.45772407940400134
1. Residencial anual,142,12,6,2038-06-01,0.95,912.0,212.92933958333333,699.0706604166667,99268.03377916667,-164856.46622083333,0.4171802218078028
2. Estudiantil x habitacion,142,12,6,2038-06-01,0.95,833.625,207.83496458333332,625.7900354166667,77129.57127916667,-186994.92872083333,0.3241419259473279
3. Turistico (Airbnb/Booking),142,12,6,2038-06-01,0.625,2760.7,1256.5383395833335,1504.1616604166666,203227.59406003647,-60896.90593996353,0.8540768819501428
4. Mixto (curso+verano),142,12,6,2038-06-01,0.95,833.625,207.83496458333332,625.7900354166667,109541.2347295988,-154583.2652704012,0.46035400180541625
1. Residencial anual,143,12,7,2038-07-01,0.95,912.0,212.92933958333333,699.0706604166667,99967.10443958333,-164157.39556041668,0.4201181106937732
2. Estudiantil x habitacion,143,12,7,2038-07-01,0.3,263.25,170.76058958333334,92.48941041666667,77222.06068958333,-186902.43931041667,0.3245306185735799
3. Turistico (Airbnb/Booking),143,12,7,2038-07-01,0.6433012701892219,2841.5389065782156,1285.3193270313561,1556.2195795468597,204783.81363958333,-59340.68636041667,0.860616993652378
4. Mixto (curso+verano),143,12,7,2038-07-01,0.6433012701892219,2841.5389065782156,1285.3193270313561,1556.2195795468597,111097.45430914566,-153027.04569085434,0.4668941135076514
1. Residencial anual,144,12,8,2038-08-01,0.95,912.0,212.92933958333333,699.0706604166667,100666.1751,-163458.3249,0.4230559995797436
2. Estudiantil x habitacion,144,12,8,2038-08-01,0.3,263.25,170.76058958333334,92.48941041666667,77314.55010000001,-186809.9499,0.3249193111998319
3. Turistico (Airbnb/Booking),144,12,8,2038-08-01,0.65,2871.128,1295.8538995833335,1575.274100416667,206359.08774,-57765.41226000001,0.8672371831897457
4. Mixto (curso+verano),144,12,8,2038-08-01,0.65,2871.128,1295.8538995833335,1575.274100416667,112672.72840956232,-151451.77159043768,0.4735143030450192
1. Residencial anual,145,13,9,2038-09-01,0.95,912.0,212.92933958333333,699.0706604166667,101365.24576041667,-162759.25423958333,0.4259938884657141
2. Estudiantil x habitacion,145,13,9,2038-09-01,0.95,833.625,207.83496458333332,625.7900354166667,77940.34013541667,-186184.15986458334,0.32754923360124677
3. Turistico (Airbnb/Booking),145,13,9,2038-09-01,0.6433012701892219,2841.5389065782156,1285.3193270313561,1556.2195795468597,207915.30731954685,-56209.192680453154,0.8737772948919809
4. Mixto (curso+verano),145,13,9,2038-09-01,0.95,833.625,207.83496458333332,625.7900354166667,113298.51844497898,-150825.98155502102,0.47614422544643403
1. Residencial anual,146,13,10,2038-10-01,0.95,912.0,212.92933958333333,699.0706604166667,102064.31642083333,-162060.18357916665,0.42893177735168453
2. Estudiantil x habitacion,146,13,10,2038-10-01,0.95,833.625,207.83496458333332,625.7900354166667,78566.13017083333,-185558.36982916668,0.3301791560026616
3. Turistico (Airbnb/Booking),146,13,10,2038-10-01,0.625,2760.7,1256.5383395833335,1504.1616604166666,209419.46897996354,-54705.03102003646,0.8800986298800737
4. Mixto (curso+verano),146,13,10,2038-10-01,0.95,833.625,207.83496458333332,625.7900354166667,113924.30848039566,-150200.19151960436,0.47877414784784894
1. Residencial anual,147,13,11,2038-11-01,0.95,912.0,212.92933958333333,699.0706604166667,102763.38708125,-161361.11291875,0.43186966623765494
2. Estudiantil x habitacion,147,13,11,2038-11-01,0.95,833.625,207.83496458333332,625.7900354166667,79191.92020625,-184932.57979375002,0.3328090784040765
3. Turistico (Airbnb/Booking),147,13,11,2038-11-01,0.6,2650.272,1217.2227795833332,1433.049220416667,210852.5182003802,-53271.981799619796,0.8861211103188914
4. Mixto (curso+verano),147,13,11,2038-11-01,0.95,833.625,207.83496458333332,625.7900354166667,114550.09851581232,-149574.4014841877,0.4814040702492638
1. Residencial anual,148,13,12,2038-12-01,0.95,912.0,212.92933958333333,699.0706604166667,103462.45774166667,-160662.04225833333,0.43480755512362546
2. Estudiantil x habitacion,148,13,12,2038-12-01,0.95,833.625,207.83496458333332,625.7900354166667,79817.71024166667,-184306.78975833333,0.3354390008054914
3. Turistico (Airbnb/Booking),148,13,12,2038-12-01,0.575,2539.8439999999996,1177.9072195833332,1361.9367804166666,212214.45498079687,-51910.04501920313,0.891844736208434
4. Mixto (curso+verano),148,13,12,2038-12-01,0.95,833.625,207.83496458333332,625.7900354166667,115175.88855122899,-148948.61144877103,0.48403399265067865
1. Residencial anual,149,13,1,2039-01-01,0.95,912.0,212.92933958333333,699.0706604166667,104161.52840208334,-159962.97159791668,0.43774544400959586
2. Estudiantil x habitacion,149,13,1,2039-01-01,0.95,833.625,207.83496458333332,625.7900354166667,80443.50027708334,-183680.99972291666,0.33806892320690624
3. Turistico (Airbnb/Booking),149,13,1,2039-01-01,0.5566987298107781,2459.005093421784,1149.1262321353106,1309.8788612864735,213524.33384208335,-50600.166157916654,0.8973495853838342
4. Mixto (curso+verano),149,13,1,2039-01-01,0.95,833.625,207.83496458333332,625.7900354166667,115801.67858664565,-148322.82141335437,0.4866639150520935
1. Residencial anual,150,13,2,2039-02-01,0.95,912.0,212.92933958333333,699.0706604166667,104860.5990625,-159263.9009375,0.44068333289556627
2. Estudiantil x habitacion,150,13,2,2039-02-01,0.95,833.625,207.83496458333332,625.7900354166667,81069.2903125,-183055.2096875,0.3406988456083211
3. Turistico (Airbnb/Booking),150,13,2,2039-02-01,0.5499999999999999,2429.4159999999997,1138.5916595833332,1290.8243404166667,214815.1581825,-49309.34181750001,0.9027743567241017
4. Mixto (curso+verano),150,13,2,2039-02-01,0.95,833.625,207.83496458333332,625.7900354166667,116427.46862206233,-147697.03137793767,0.4892938374535084
1. Residencial anual,151,13,3,2039-03-01,0.95,912.0,212.92933958333333,699.0706604166667,105559.66972291666,-158564.83027708333,0.44362122178153673
2. Estudiantil x habitacion,151,13,3,2039-03-01,0.95,833.625,207.83496458333332,625.7900354166667,81695.08034791666,-182429.41965208334,0.34332876800973594
3. Turistico (Airbnb/Booking),151,13,3,2039-03-01,0.5566987298107781,2459.005093421784,1149.1262321353106,1309.8788612864735,216125.03704378646,-47999.46295621354,0.9082792058995018
4. Mixto (curso+verano),151,13,3,2039-03-01,0.95,833.625,207.83496458333332,625.7900354166667,117053.25865747899,-147071.241342521,0.49192375985492326
1. Residencial anual,152,13,4,2039-04-01,0.95,912.0,212.92933958333333,699.0706604166667,106258.74038333334,-157865.75961666665,0.4465591106675072
2. Estudiantil x habitacion,152,13,4,2039-04-01,0.95,833.625,207.83496458333332,625.7900354166667,82320.87038333334,-181803.62961666664,0.34595869041115085
3. Turistico (Airbnb/Booking),152,13,4,2039-04-01,0.575,2539.8439999999996,1177.9072195833332,1361.9367804166666,217486.97382420313,-46637.52617579687,0.9140028317890445
4. Mixto (curso+verano),152,13,4,2039-04-01,0.95,833.625,207.83496458333332,625.7900354166667,117679.04869289565,-146445.45130710435,0.4945536822563381
1. Residencial anual,153,13,5,2039-05-01,0.95,912.0,212.92933958333333,699.0706604166667,106957.81104375,-157166.68895625,0.4494969995534776
2. Estudiantil x habitacion,153,13,5,2039-05-01,0.95,833.625,207.83496458333332,625.7900354166667,82946.66041875,-181177.83958124998,0.3485886128125657
3. Turistico (Airbnb/Booking),153,13,5,2039-05-01,0.6,2650.272,1217.2227795833332,1433.049220416667,218920.0230446198,-45204.4769553802,0.9200253122278621
4. Mixto (curso+verano),153,13,5,2039-05-01,0.95,833.625,207.83496458333332,625.7900354166667,118304.83872831232,-145819.66127168768,0.49718360465775296
1. Residencial anual,154,13,6,2039-06-01,0.95,912.0,212.92933958333333,699.0706604166667,107656.88170416666,-156467.61829583335,0.45243488843944807
